,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
6994,6994,6994,1,Unit,2024,980.0,2101/200 spencer st,melbourne,3000.0,2,1,-37.816228,144.9532465,1.03062,0.86039,1.25979,0.23775,0.28492,1.27903,206041505,Melbourne CBD - West,Greater Melbourne
6995,6995,6995,2,House,2024,1350.0,23 kenmare street,mont albert north,3129.0,5,3,-37.8107397,145.1052013,17.34833,0.23697,0.45546,1.97403,1.23735,1.71162,207031164,Box Hill North,Greater Melbourne
6996,6996,6996,2,House,2024,950.0,3 inglis ct,glen waverley,3150.0,5,2,-37.8700103,145.1569208,24.63125,1.03043,1.41839,1.98001,1.38371,1.67677,212051322,Glen Waverley - West,Greater Melbourne
6997,6997,6997,1,Townhouse,2024,480.0,11/37 torbay street,macleod,3085.0,2,1,-37.7225258,145.0720522,18.76119,0.53739,0.61887,0.8170700000000001,0.91481,1.69495,209011203,Viewbank - Yallambie,Greater Melbourne
6998,6998,6998,1,House,2024,500.0,31 chestnut road,doveton,3177.0,3,1,-37.9926414,145.2332128,35.95722,0.5303,0.5178200000000001,2.924,1.26466,2.37914,212021295,Doveton,Greater Melbourne
6999,6999,6999,2,House,2024,500.0,124 victoria street,hastings,3915.0,3,1,-38.3009598,145.1893081,71.38031,0.33104,0.80348,0.99492,0.80732,0.39855,214021379,Hastings - Somers,Greater Melbourne
7000,7000,7000,1,Unit,2024,470.0,12/149a princes highway,dandenong,3175.0,2,2,-37.9763756,145.204286,32.565490000000004,0.8649,0.58025,2.07201,0.5278400000000001,0.16071,212041563,Dandenong - North,Greater Melbourne
7001,7001,7001,2,House,2024,550.0,6 wilam court,cranbourne,3977.0,4,1,-38.0984746,145.2750526,50.3438,0.8110700000000001,0.42705,0.97631,1.29459,0.7444700000000001,212031300,Cranbourne,Greater Melbourne
7002,7002,7002,2,House,2024,475.0,112 fuchsia drive,rockbank,3335.0,3,2,-37.74210770000001,144.6609165,37.04886,2.58744,2.6398,2.36292,5.46833,11.6194,213041359,Rockbank - Mount Cottrell,Greater Melbourne
7003,7003,7003,1,Unit,2024,525.0,4/16 charnwood crescent,st kilda,3182.0,3,1,-37.8596814,144.9864386,6.1255500000000005,0.97878,0.4893,1.46735,0.8955599999999999,2.0767800000000003,206051513,St Kilda - Central,Greater Melbourne
7004,7004,7004,2,House,2024,1400.0,13 atlantic terrace,mount martha,3934.0,4,2,-38.2884004,144.9943845,83.4423,4.39477,5.21058,10.49757,7.57754,7.34102,214021382,Mount Martha,Greater Melbourne
7005,7005,7005,2,House,2024,550.0,2 linden close,meadow heights,3048.0,4,2,-37.6412333,144.9175927,22.46005,2.64754,0.18591,2.17021,1.86654,4.80393,210051247,Meadow Heights,Greater Melbourne
7006,7006,7006,1,Townhouse,2024,850.0,5/14-16 warburton street,brunswick east,3057.0,3,2,-37.7673388,144.9802463,5.9591400000000005,0.3505899999999999,0.49695,1.53361,0.62829,1.10488,206011106,Brunswick East,Greater Melbourne
7007,7007,7007,2,House,2024,580.0,3 maradona boulevard,deanside,3336.0,4,2,-37.7228485,144.710116,33.537099999999995,2.03315,3.03395,8.28825,2.83945,4.16744,213041574,Fraser Rise - Plumpton,Greater Melbourne
7008,7008,7008,0,House,2024,730.0,1608/2 claremont street,south yarra,3141.0,2,2,-37.8385882,144.9938153,5.18311,1.23227,1.02618,0.62373,0.02662,1.84951,206061515,South Yarra - North,Greater Melbourne
7009,7009,7009,2,House,2024,590.0,1/30 wilkinson street,tootgarook,3941.0,4,2,-38.3688382,144.8581461,56.57928,0.11964,0.11964,31.90751,2.75141,2.47554,214021383,Point Nepean,Greater Melbourne
7010,7010,7010,0,Unit,2024,615.0,111/604 st kilda road,melbourne,3004.0,1,1,-37.8511263,144.9804974,4.81625,0.71901,0.55545,1.4296300000000002,1.48534,1.28159,206051514,St Kilda - West,Greater Melbourne
7011,7011,7011,1,Unit,2024,500.0,306c/168 victoria road,northcote,3070.0,1,1,-37.7702241,145.0117503,8.3539,1.02486,0.22907,1.18138,1.29155,1.13386,206021499,Northcote - East,Greater Melbourne
7013,7013,7013,2,Townhouse,2024,750.0,4 orchid street,maidstone,3012.0,3,3,-37.7763117,144.8806363,11.21679,1.80015,0.84899,3.84791,0.91575,0.42889,213031347,Braybrook,Greater Melbourne
7014,7014,7014,2,House,2024,690.0,111 cuthbert road,reservoir,3073.0,4,2,-37.7162579,145.0101268,13.03296,0.8398300000000001,0.93831,0.48233,0.21988,0.62321,209021523,Reservoir - North East,Greater Melbourne
7015,7015,7015,2,House,2024,495.0,123 brightvale boulevard,wyndham vale,3024.0,4,2,-37.8643316,144.6211771,38.49131,1.6609,0.98971,2.57846,2.17019,1.4619000000000002,213051589,Wyndham Vale - North,Greater Melbourne
7016,7016,7016,2,House,2024,450.0,30 stonneyburn rd,thornhill park,3335.0,4,2,-37.7242178,144.6217195,45.66091,2.27789,2.84451,3.3374,3.05448,9.863,213041359,Rockbank - Mount Cottrell,Greater Melbourne
7017,7017,7017,0,House,2024,630.0,12 james street,williamstown,3016.0,3,1,-37.8582715,144.900592,13.7687,0.96601,0.68486,2.1406,0.4505699999999999,2.07422,213021346,Williamstown,Greater Melbourne
7018,7018,7018,1,Townhouse,2024,950.0,11/28 ireland street,west melbourne,3003.0,3,2,-37.8074437,144.9453289,2.57112,1.3494000000000002,0.4799,0.35873,0.28552,0.701,206041510,West Melbourne - Residential,Greater Melbourne
7019,7019,7019,2,House,2024,600.0,33 streamside drive,craigieburn,3064.0,4,2,-37.58872909999999,144.8936799,36.74119,1.11304,0.99136,5.31936,1.73877,2.27319,210051543,Craigieburn - West,Greater Melbourne
7020,7020,7020,1,Townhouse,2024,540.0,7b ellerslie street,kingsbury,3083.0,2,2,-37.717186,145.0387977,14.73197,0.23119,0.8795499999999999,5.220680000000001,0.87463,1.24646,209021205,Kingsbury,Greater Melbourne
7021,7021,7021,2,Townhouse,2024,680.0,46 sovereign manors crescent,rowville,3178.0,3,2,-37.908815,145.2709223,38.274730000000005,1.40023,1.26939,5.353770000000001,2.09242,2.63282,211011257,Rowville - North,Greater Melbourne
7022,7022,7022,1,Unit,2024,550.0,1/830 heidelberg road,alphington,3078.0,3,2,-37.780364,145.0346124,10.08134,0.6294099999999999,0.44059,0.71863,1.3561500000000002,0.8388300000000001,206071145,Clifton Hill - Alphington,Greater Melbourne
7023,7023,7023,1,Unit,2024,730.0,1205/63 haig street,southbank,3006.0,2,2,-37.82776339999999,144.9567525,2.26938,0.7766799999999999,0.5561,1.2056600000000002,0.27649,0.75048,206041508,Southbank (West) - South Wharf,Greater Melbourne
7024,7024,7024,1,House,2024,470.0,31 seaford circuit,truganina,3029.0,2,1,-37.8491495,144.7278315,24.23885,0.61748,0.4161,4.64283,2.26637,0.9996,213051588,Truganina - South West,Greater Melbourne
7025,7025,7025,2,Unit,2024,650.0,12/60 avendon boulevard,glen waverley,3150.0,3,2,-37.8797564,145.152611,23.88769,2.1552800000000003,1.95363,0.72993,1.53603,1.91296,212051322,Glen Waverley - West,Greater Melbourne
7026,7026,7026,2,House,2024,595.0,71 beddoe avenue,bentleigh east,3165.0,3,1,-37.9189061,145.0732435,20.90511,0.2401299999999999,0.39779,3.63221,1.67082,1.35589,208021426,Bentleigh East - North,Greater Melbourne
7027,7027,7027,2,Townhouse,2024,450.0,1 bayview walk,thornhill park,3335.0,3,2,-37.7168657,144.624432,44.83467,0.32263,4.1756400000000005,5.84833,5.70901,9.03675,213041359,Rockbank - Mount Cottrell,Greater Melbourne
7028,7028,7028,1,Unit,2024,450.0,6/14 rae st,fitzroy north,3068.0,1,1,-37.7925513,144.9786342,3.49742,0.14679,0.38611,1.97467,0.47836,1.31056,206071143,Fitzroy North,Greater Melbourne
7029,7029,7029,1,Unit,2024,450.0,2/32 acheron avenue,reservoir,3073.0,2,1,-37.72118,145.017696,13.14371,0.76485,0.3000899999999999,1.74439,1.25439,1.88527,209021525,Reservoir - South East,Greater Melbourne
7030,7030,7030,2,House,2024,700.0,11 clay drive,doncaster,3108.0,4,3,-37.7887338,145.1276406,18.57204,1.14669,0.18485,4.58089,0.62973,0.69396,207021157,Doncaster,Greater Melbourne
7031,7031,7031,1,Duplex,2024,1200.0,39b dromana avenue,bentleigh east,3165.0,4,3,-37.9080011,145.0670595,18.63705,0.79234,0.3428,2.31015,1.56799,3.40671,208021426,Bentleigh East - North,Greater Melbourne
7032,7032,7032,3,House,2024,1990.0,350 beach road,black rock,3193.0,4,3,-37.98195339999999,145.0203692,23.81312,0.87734,0.26282,4.22162,1.0580699999999998,2.64824,208011173,Sandringham - Black Rock,Greater Melbourne
7033,7033,7033,2,House,2024,620.0,30 hampshire road,glen waverley,3150.0,4,2,-37.9012363,145.1459104,21.88751,1.04499,1.5298900000000002,3.47654,1.51395,0.66284,212051322,Glen Waverley - West,Greater Melbourne
7034,7034,7034,1,Unit,2024,540.0,1/167 glenhuntly road,elwood,3184.0,2,1,-37.88340820000001,144.9949478,8.747729999999999,0.8066599999999999,0.35096,0.5766699999999999,0.5139400000000001,0.82014,206051129,Elwood,Greater Melbourne
7035,7035,7035,1,House,2024,500.0,29 alderley crescent,deanside,3336.0,3,2,-37.7410334,144.7012061,30.94653,4.89949,4.20604,5.69768,7.695810000000001,5.04274,213041359,Rockbank - Mount Cottrell,Greater Melbourne
7036,7036,7036,0,Unit,2024,410.0,1103/35 malcolm street,south yarra,3141.0,0,1,-37.8369683,144.9964622,5.13817,0.1698899999999999,0.40889,0.71225,0.04987,1.66885,206061515,South Yarra - North,Greater Melbourne
7037,7037,7037,2,Townhouse,2024,930.0,25 smyth mews,north melbourne,3051.0,3,3,-37.7929921,144.9407759,3.62601,0.17042,0.80253,1.34141,0.36201,0.6390800000000001,206041506,North Melbourne,Greater Melbourne
7038,7038,7038,2,Townhouse,2024,695.0,12 lacebark drive,st helena,3088.0,3,2,-37.6904519,145.117013,25.29505,0.40961,3.24119,2.11617,1.56616,2.07708,209011197,Greensborough,Greater Melbourne
7039,7039,7039,0,Unit,2024,900.0,3617/228 la trobe street,melbourne,3000.0,2,2,-37.809615,144.9623021,0.64237,1.08852,0.78444,1.42857,1.46198,0.27899,206041504,Melbourne CBD - North,Greater Melbourne
7040,7040,7040,1,Unit,2024,470.0,3/8 prince andrew avenue,lalor,3075.0,2,1,-37.66867130000001,145.0230394,18.60676,0.4165299999999999,0.68253,1.53301,1.04185,0.96776,209041529,Lalor - East,Greater Melbourne
7041,7041,7041,1,Unit,2024,395.0,11/37 hotham street,st kilda,3182.0,1,1,-37.864,144.982,7.27776,0.93256,0.6040599999999999,1.9259,0.58493,2.7222,206051513,St Kilda - Central,Greater Melbourne
7042,7042,7042,0,Unit,2024,490.0,18/14 fitzroy street,st kilda,3182.0,2,1,-37.8612842,144.9742877,6.9276,0.5824,0.3253999999999999,1.8854,0.4341399999999999,1.81444,206051514,St Kilda - West,Greater Melbourne
7043,7043,7043,1,House,2024,510.0,4b newry street,wollert,3750.0,2,2,-37.6012183,144.987212,31.39109,0.93299,2.22864,6.53834,4.1519200000000005,6.12119,209041437,Wollert,Greater Melbourne
7044,7044,7044,1,Townhouse,2024,690.0,1/47 chaleyer street,reservoir,3073.0,3,2,-37.7277297,145.0223046,12.51019,0.5854,0.38714,2.8623000000000003,1.16571,3.00318,209021525,Reservoir - South East,Greater Melbourne
7045,7045,7045,4,House,2024,550.0,161 the boulevard,thomastown,3074.0,4,1,-37.6773901,145.0280367,18.11269,0.52927,0.22038,1.43118,0.6920700000000001,1.15617,209041223,Thomastown,Greater Melbourne
7046,7046,7046,0,Unit,2024,500.0,603/220 spencer st,melbourne,3000.0,1,1,-37.8156946,144.9529132,1.09592,0.6771900000000001,1.07658,0.30306,0.10172,1.34433,206041505,Melbourne CBD - West,Greater Melbourne
7047,7047,7047,1,Townhouse,2024,795.0,1/31 parkinson street,mount waverley,3149.0,3,3,-37.896324,145.1077371,22.26329,0.22543,0.74595,2.90124,1.72034,0.61882,212051324,Mount Waverley - South,Greater Melbourne
7048,7048,7048,1,House,2024,450.0,18 reverence drive,rockbank,3335.0,3,2,-37.73900820000001,144.6560107,37.45189,2.47607,2.32572,1.68437,4.78978,12.02243,213041359,Rockbank - Mount Cottrell,Greater Melbourne
7049,7049,7049,2,House,2024,1000.0,9 birkdale avenue,heatherton,3202.0,4,2,-37.9574765,145.0807603,24.97895,1.81504,0.15932,3.51803,3.16556,1.43267,208031191,Moorabbin - Heatherton,Greater Melbourne
7050,7050,7050,1,House,2024,680.0,65 tongue street,yarraville,3013.0,2,1,-37.8132465,144.8908515,8.199819999999999,0.2019,0.89015,1.13105,1.05032,0.7579,213031352,Yarraville,Greater Melbourne
7051,7051,7051,2,House,2024,620.0,5 dragomir street,officer,3809.0,4,2,-38.071444,145.3960198,53.89383,0.77698,0.77371,2.00228,5.37175,6.52975,212011546,Beaconsfield - Officer,Greater Melbourne
7052,7052,7052,1,House,2024,480.0,32 illaroo street,capel sound,3940.0,3,1,-38.370999,144.8839047,92.75743,0.4171499999999999,0.65339,28.65844,1.62618,1.09013,214021384,Rosebud - McCrae,Greater Melbourne
7053,7053,7053,2,House,2024,620.0,7 kilpatrik street,tarneit,3029.0,4,2,-37.819028,144.6600768,34.24497,1.4403800000000002,0.3067,4.987220000000001,2.27692,5.4713,213051584,Tarneit - North,Greater Melbourne
7054,7054,7054,0,House,2024,470.0,2/73 marine parade,elwood,3184.0,2,1,-37.877931,144.9777674,8.91876,0.86166,0.59274,2.07068,1.0986300000000002,1.9838,206051129,Elwood,Greater Melbourne
7055,7055,7055,1,House,2024,460.0,15 white street,avondale heights,3034.0,3,1,-37.7706273,144.8603521,13.23142,0.65675,0.17471,6.2067,0.53965,0.56539,210011533,Avondale Heights,Greater Melbourne
7056,7056,7056,1,Unit,2024,460.0,3/4 pratt street,reservoir,3073.0,2,1,-37.7105037,145.0106789,13.88311,1.73505,0.06982,2.10838,1.41054,1.47336,209021523,Reservoir - North East,Greater Melbourne
7057,7057,7057,1,House,2024,480.0,3 frederick street,bundoora,3083.0,1,1,-37.696739,145.0583559,17.60629,0.48894,0.91745,4.310779999999999,0.02628,0.45991,209041217,Bundoora - West,Greater Melbourne
7058,7058,7058,2,House,2024,810.0,16 kitchener street,deepdene,3103.0,3,1,-37.8094379,145.0648767,9.99542,0.46423,0.5991299999999999,2.3275300000000003,1.26274,0.25859,207011147,Balwyn,Greater Melbourne
7059,7059,7059,0,Unit,2024,500.0,2/27 leopold street,south yarra,3141.0,2,1,-37.8370156,144.9826468,3.75741,0.499,0.7414700000000001,1.07406,0.86337,1.53849,206041125,South Yarra - West,Greater Melbourne
7060,7060,7060,1,Unit,2024,370.0,3/32 vincent crescent,noble park,3174.0,2,1,-37.9594254,145.1801689,33.95981,1.2475999999999998,1.80389,1.15579,1.18087,0.99606,212041459,Noble Park - East,Greater Melbourne
7061,7061,7061,2,House,2024,550.0,9 manchado street,tarneit,3029.0,4,2,-37.8140092,144.6964794,30.12748,2.14449,1.31609,3.22527,3.1693,4.155069999999999,213051584,Tarneit - North,Greater Melbourne
7062,7062,7062,2,House,2024,430.0,4 iluka drive,werribee,3030.0,3,1,-37.8996339,144.6340081,36.52741,0.7949400000000001,0.71158,3.21146,1.49305,4.271979999999999,213051468,Werribee - West,Greater Melbourne
7063,7063,7063,0,House,2024,790.0,7 osment street,armadale,3143.0,3,1,-37.8529656,145.0154726,8.491940000000001,1.24069,0.18158,1.32233,0.5641499999999999,0.89789,206061135,Armadale,Greater Melbourne
7064,7064,7064,1,Unit,2024,460.0,114/7 red hill terrace,doncaster east,3109.0,1,1,-37.7635644,145.1723365,22.96514,1.2781900000000002,0.6985800000000001,9.74154,1.5285,1.82693,207021424,Doncaster East - North,Greater Melbourne
7065,7065,7065,2,House,2024,530.0,23 yarradale drive,mickleham,3064.0,4,2,-37.5333711,144.906732,42.15139,0.8264600000000001,0.47606,6.26339,1.7406199999999998,9.6833,210051445,Mickleham - Yuroke,Greater Melbourne
7066,7066,7066,0,Unit,2024,550.0,105/11 rose lane,melbourne,3000.0,2,1,-37.8154878,144.9542238,1.18906,0.7703300000000001,1.16972,0.3962,0.5116,1.43748,206041505,Melbourne CBD - West,Greater Melbourne
7067,7067,7067,2,House,2024,550.0,13 adam avenue,hallam,3803.0,3,1,-37.9988259,145.2617388,38.31322,0.21497,1.02608,3.53091,1.07801,6.046930000000001,212021297,Hallam,Greater Melbourne
7068,7068,7068,2,House,2024,500.0,546 cameron street,donnybrook,3064.0,4,2,-37.5305617,144.9961773,42.65268,0.80535,8.99859,4.87208,6.99359,13.07287,209041225,Whittlesea,Greater Melbourne
7069,7069,7069,2,House,2024,1300.0,54 urquhart street,hawthorn,3122.0,4,2,-37.8272365,145.0406591,8.931610000000001,0.83916,0.31119,0.99145,0.80592,1.94702,207011520,Hawthorn - South,Greater Melbourne
7070,7070,7070,0,Unit,2024,630.0,1212/65 dudley street,west melbourne,3003.0,2,1,-37.8101364,144.9503935,1.78642,0.39858,0.22648,0.88838,0.43007,0.72757,206041510,West Melbourne - Residential,Greater Melbourne
7071,7071,7071,1,Unit,2024,430.0,23/174 peel street,windsor,3181.0,1,1,-37.8562641,144.9916112,6.12179,0.90486,0.51512,0.00893,1.88131,1.0366099999999998,206061136,Prahran - Windsor,Greater Melbourne
7072,7072,7072,1,Townhouse,2024,660.0,82 hanna street,noble park,3174.0,3,3,-37.9774698,145.1900346,33.74234,1.83125,3.09733,1.2925799999999998,3.35784,0.62449,212041460,Noble Park - West,Greater Melbourne
7073,7073,7073,2,Unit,2024,1450.0,1604/469 st kilda road,melbourne,3000.0,3,2,-37.8413961,144.978108,3.75309,1.58139,1.00581,1.82423,1.03077,1.00034,206041125,South Yarra - West,Greater Melbourne
7074,7074,7074,1,Unit,2024,800.0,4305/45 clarke street,southbank,3006.0,2,2,-37.8267241,144.95949,2.38959,1.22543,0.20309,1.3258800000000002,0.0412999999999999,0.74282,206041509,Southbank - East,Greater Melbourne
7075,7075,7075,1,Unit,2024,550.0,8/1-3 radcliff avenue,cheltenham,3192.0,2,1,-37.9597877,145.058613,24.71559,1.2821300000000002,0.69584,1.00821,1.05232,0.41237,208031188,Highett (East) - Cheltenham,Greater Melbourne
7076,7076,7076,0,Unit,2024,680.0,1204/280 spencer street,melbourne,3000.0,2,1,-37.8139473,144.9520227,1.30677,0.40058,0.7979400000000001,0.5130800000000001,0.18987,1.55436,206041505,Melbourne CBD - West,Greater Melbourne
7077,7077,7077,1,Townhouse,2024,580.0,3/372 gaffney street,pascoe vale,3044.0,2,2,-37.7307661,144.9359547,10.75461,0.22352,0.87395,0.73112,0.40772,1.89273,210031538,Pascoe Vale,Greater Melbourne
7078,7078,7078,2,House,2024,620.0,29 remus circuit,cranbourne west,3977.0,4,2,-38.1036506,145.2503191,50.60569,0.50012,0.7090599999999999,4.75212,0.71578,0.8237899999999999,212031304,Cranbourne West,Greater Melbourne
7079,7079,7079,0,House,2024,900.0,22 rose st,armadale,3143.0,2,1,-37.850989,145.015863,7.85346,0.3635,1.43119,0.18985,1.0468499999999998,1.38059,206061135,Armadale,Greater Melbourne
7080,7080,7080,2,House,2024,580.0,21 neill street,sunbury,3429.0,4,2,-37.5830366,144.7198323,38.96623,2.00135,0.16788,1.55822,1.38748,1.18984,210041540,Sunbury - South,Greater Melbourne
7081,7081,7081,0,Unit,2024,480.0,2320/18 mt alexander road,travancore,3032.0,2,1,-37.7851217,144.938894,4.03799,0.76642,1.12731,0.5024,0.3818399999999999,0.4685899999999999,206031115,Flemington,Greater Melbourne
7082,7082,7082,1,House,2024,450.0,14 rufford street,sunshine,3020.0,3,1,-37.7700042,144.8342826,14.63475,0.2936,0.72326,2.39528,1.96997,1.27982,213011337,Sunshine North,Greater Melbourne
7083,7083,7083,1,Unit,2024,500.0,318/1 westley avenue,ivanhoe,3079.0,1,1,-37.7683978,145.0442152,11.77473,0.2225,0.33694,0.34097,0.30598,0.22175,209011200,Ivanhoe,Greater Melbourne
7084,7084,7084,1,House,2024,1200.0,5 hammond street,brighton,3186.0,4,3,-37.91587579999999,145.0040653,12.881620000000002,0.67696,0.49609,1.1335,1.20699,1.43125,208011169,Brighton (Vic.),Greater Melbourne
7085,7085,7085,1,Unit,2024,700.0,149 neerim road,glen huntly,3163.0,2,2,-37.8873229,145.0447893,14.79879,0.26261,0.60251,0.98188,0.46754,0.54796,208021182,Ormond - Glen Huntly,Greater Melbourne
7087,7087,7087,2,House,2024,715.0,28 sydenham street,highett,3190.0,3,2,-37.9513828,145.0271327,20.50934,0.5882200000000001,1.09763,1.83839,0.44014,0.8346,208011171,Highett (West) - Cheltenham,Greater Melbourne
7088,7088,7088,0,Studio,2024,315.0,203/2 eastern place,hawthorn east,3123.0,1,1,-37.8233469,145.0455415,9.73692,0.3803999999999999,0.40612,0.28241,1.42059,1.23768,207011152,Hawthorn East,Greater Melbourne
7089,7089,7089,1,Unit,2024,420.0,9/5 stonehaven court,toorak,3142.0,1,1,-37.8435798,145.0147069,7.75884,0.72974,0.94734,0.93039,0.80022,1.34376,206061138,Toorak,Greater Melbourne
7090,7090,7090,1,House,2024,1080.0,22 ngarveno street,moonee ponds,3039.0,4,2,-37.7714614,144.9296219,7.18935,0.6204299999999999,0.86007,1.40223,0.73829,1.32647,206031116,Moonee Ponds,Greater Melbourne
7091,7091,7091,1,Unit,2024,550.0,514/9-15 david street,richmond,3121.0,1,1,-37.8144834,145.012078,5.19515,0.5542999999999999,0.611,1.87517,0.04059,1.54212,206071518,Richmond - North,Greater Melbourne
7092,7092,7092,2,Unit,2024,660.0,2/7 kinross avenue,caulfield north,3161.0,2,2,-37.8733267,145.0227443,11.27811,0.34164,1.42913,1.58503,0.33198,0.8030900000000001,208021177,Caulfield - North,Greater Melbourne
7093,7093,7093,1,Unit,2024,500.0,33/97 brickworks drive,brunswick,3056.0,2,1,-37.7695115,144.9528162,5.742640000000001,0.60488,0.31625,1.23347,0.67049,1.26518,206011496,Brunswick - South,Greater Melbourne
7094,7094,7094,2,House,2024,550.0,31 meadow wood walk,narre warren,3805.0,3,1,-38.02346989999999,145.3001787,42.03074,0.25548,0.29446,0.84423,1.31667,0.29162,212021456,Narre Warren - South West,Greater Melbourne
7095,7095,7095,1,Unit,2024,570.0,505/8 wellington road,box hill,3128.0,2,1,-37.8162152,145.1175578,19.26744,1.2306,0.78083,1.81808,1.2346400000000002,0.53865,207031163,Box Hill,Greater Melbourne
